date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:30:07	5825/5825	---M--	200	added ('OK')	application/javascript	date:Wed,%2017%20May%202017%2009:51:54%20GMT	http://codepixar.com/educare/php/js/jquery.nice-select.js	C:/Mes%20Sites%20Web/MAJDI%20WEB%20UNIVERSITY/codepixar.com/educare/php/js/jquery.nice-select.js	(from http://codepixar.com/educare/php/index.php)
00:30:08	21067/21067	---M--	200	added ('OK')	application/javascript	date:Tue,%2014%20Mar%202017%2010:12:52%20GMT	http://codepixar.com/educare/php/js/jquery.slicknav.min.js	C:/Mes%20Sites%20Web/MAJDI%20WEB%20UNIVERSITY/codepixar.com/educare/php/js/jquery.slicknav.min.js	(from http://codepixar.com/educare/php/index.php)
00:30:09	3016/3016	---M--	200	added ('OK')	application/javascript	date:Thu,%2026%20Oct%202017%2012:03:24%20GMT	http://codepixar.com/educare/php/js/map-init.js	C:/Mes%20Sites%20Web/MAJDI%20WEB%20UNIVERSITY/codepixar.com/educare/php/js/map-init.js	(from http://codepixar.com/educare/php/index.php)
00:30:09	13205/13205	---M--	200	added ('OK')	application/javascript	date:Wed,%2017%20May%202017%2010:29:04%20GMT	http://codepixar.com/educare/php/js/jquery.jCounter-0.1.4.js	C:/Mes%20Sites%20Web/MAJDI%20WEB%20UNIVERSITY/codepixar.com/educare/php/js/jquery.jCounter-0.1.4.js	(from http://codepixar.com/educare/php/index.php)
00:30:09	13467/13467	---M--	200	added ('OK')	application/javascript	date:Mon,%2030%20Oct%202017%2009:22:58%20GMT	http://codepixar.com/educare/php/js/main.js	C:/Mes%20Sites%20Web/MAJDI%20WEB%20UNIVERSITY/codepixar.com/educare/php/js/main.js	(from http://codepixar.com/educare/php/index.php)
00:30:19	145927/145927	---M--	200	added ('OK')	application/javascript	date:Wed,%2008%20Mar%202017%2012:05:08%20GMT	http://codepixar.com/educare/php/js/vendor/materialize.min.js	C:/Mes%20Sites%20Web/MAJDI%20WEB%20UNIVERSITY/codepixar.com/educare/php/js/vendor/materialize.min.js	(from http://codepixar.com/educare/php/index.php)
00:30:22	77160/77160	---M--	200	added ('OK')	font/woff2	date:Mon,%2020%20Feb%202017%2004:40:46%20GMT	http://codepixar.com/educare/php/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/Mes%20Sites%20Web/MAJDI%20WEB%20UNIVERSITY/codepixar.com/educare/php/fonts/fontawesome-webfont3e6e.woff2	(from http://codepixar.com/educare/php/css/font-awesome.min.css)
00:30:35	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2020%20Feb%202017%2004:40:46%20GMT	http://codepixar.com/educare/php/fonts/fontawesome-webfont.eot?v=4.7.0	C:/Mes%20Sites%20Web/MAJDI%20WEB%20UNIVERSITY/codepixar.com/educare/php/fonts/fontawesome-webfont3e6e.eot	(from http://codepixar.com/educare/php/css/font-awesome.min.css)
00:30:35	98024/98024	---M--	200	added ('OK')	font/woff	date:Mon,%2020%20Feb%202017%2004:40:46%20GMT	http://codepixar.com/educare/php/fonts/fontawesome-webfont.woff?v=4.7.0	C:/Mes%20Sites%20Web/MAJDI%20WEB%20UNIVERSITY/codepixar.com/educare/php/fonts/fontawesome-webfont3e6e.woff	(from http://codepixar.com/educare/php/css/font-awesome.min.css)
00:30:35	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2020%20Feb%202017%2004:40:46%20GMT	http://codepixar.com/educare/php/fonts/fontawesome-webfont.eot?	C:/Mes%20Sites%20Web/MAJDI%20WEB%20UNIVERSITY/codepixar.com/educare/php/fonts/fontawesome-webfontd41d.eot	(from http://codepixar.com/educare/php/css/font-awesome.min.css)
00:30:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Nov%202017%2023:30:32%20GMT	http://codepixar.com/educare/php/fonts/roboto/Roboto-Thin.eot	C:/Mes%20Sites%20Web/MAJDI%20WEB%20UNIVERSITY/codepixar.com/educare/php/fonts/roboto/Roboto-Thin.5e.delayed	(from http://codepixar.com/educare/php/css/materialize.css)
00:30:42	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Nov%202017%2023:30:34%20GMT	http://codepixar.com/educare/php/fonts/roboto/Roboto-Thin.eot?	C:/Mes%20Sites%20Web/MAJDI%20WEB%20UNIVERSITY/codepixar.com/educare/php/fonts/roboto/Roboto-Thind41d.eot	(from http://codepixar.com/educare/php/css/materialize.css)
00:30:44	447050/447050	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2020%20Feb%202017%2004:40:46%20GMT	http://codepixar.com/educare/php/fonts/fontawesome-webfont.svg?v=4.7.0	C:/Mes%20Sites%20Web/MAJDI%20WEB%20UNIVERSITY/codepixar.com/educare/php/fonts/fontawesome-webfont3e6e.svg	(from http://codepixar.com/educare/php/css/font-awesome.min.css)
00:30:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Nov%202017%2023:30:37%20GMT	http://codepixar.com/educare/php/fonts/roboto/Roboto-Thin.woff2	C:/Mes%20Sites%20Web/MAJDI%20WEB%20UNIVERSITY/codepixar.com/educare/php/fonts/roboto/Roboto-Thin.woff2	(from http://codepixar.com/educare/php/css/materialize.css)
00:30:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Nov%202017%2023:30:40%20GMT	http://codepixar.com/educare/php/fonts/roboto/Roboto-Thin.woff	C:/Mes%20Sites%20Web/MAJDI%20WEB%20UNIVERSITY/codepixar.com/educare/php/fonts/roboto/Roboto-Thin.woff	(from http://codepixar.com/educare/php/css/materialize.css)
00:30:46	165548/165548	---M--	200	added ('OK')	font/ttf	date:Mon,%2020%20Feb%202017%2004:40:46%20GMT	http://codepixar.com/educare/php/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/Mes%20Sites%20Web/MAJDI%20WEB%20UNIVERSITY/codepixar.com/educare/php/fonts/fontawesome-webfont3e6e.ttf	(from http://codepixar.com/educare/php/css/font-awesome.min.css)
00:30:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Nov%202017%2023:30:41%20GMT	http://codepixar.com/educare/php/fonts/roboto/Roboto-Thin.ttf	C:/Mes%20Sites%20Web/MAJDI%20WEB%20UNIVERSITY/codepixar.com/educare/php/fonts/roboto/Roboto-Thin.ttf	(from http://codepixar.com/educare/php/css/materialize.css)
00:30:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Nov%202017%2023:30:42%20GMT	http://codepixar.com/educare/php/fonts/roboto/Roboto-Light.eot	C:/Mes%20Sites%20Web/MAJDI%20WEB%20UNIVERSITY/codepixar.com/educare/php/fonts/roboto/Roboto-Light.eot	(from http://codepixar.com/educare/php/css/materialize.css)
00:30:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Nov%202017%2023:30:43%20GMT	http://codepixar.com/educare/php/fonts/roboto/Roboto-Light.eot?	C:/Mes%20Sites%20Web/MAJDI%20WEB%20UNIVERSITY/codepixar.com/educare/php/fonts/roboto/Roboto-Lightd41d.eot	(from http://codepixar.com/educare/php/css/materialize.css)
00:30:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Nov%202017%2023:30:43%20GMT	http://codepixar.com/educare/php/fonts/roboto/Roboto-Light.woff2	C:/Mes%20Sites%20Web/MAJDI%20WEB%20UNIVERSITY/codepixar.com/educare/php/fonts/roboto/Roboto-Light.woff2	(from http://codepixar.com/educare/php/css/materialize.css)
00:30:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Nov%202017%2023:30:44%20GMT	http://codepixar.com/educare/php/fonts/roboto/Roboto-Light.woff	C:/Mes%20Sites%20Web/MAJDI%20WEB%20UNIVERSITY/codepixar.com/educare/php/fonts/roboto/Roboto-Light.woff	(from http://codepixar.com/educare/php/css/materialize.css)
00:30:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Nov%202017%2023:30:45%20GMT	http://codepixar.com/educare/php/fonts/roboto/Roboto-Light.ttf	C:/Mes%20Sites%20Web/MAJDI%20WEB%20UNIVERSITY/codepixar.com/educare/php/fonts/roboto/Roboto-Light.ttf	(from http://codepixar.com/educare/php/css/materialize.css)
00:30:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Nov%202017%2023:30:45%20GMT	http://codepixar.com/educare/php/fonts/roboto/Roboto-Regular.eot	C:/Mes%20Sites%20Web/MAJDI%20WEB%20UNIVERSITY/codepixar.com/educare/php/fonts/roboto/Roboto-Regular.eot	(from http://codepixar.com/educare/php/css/materialize.css)
00:30:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Nov%202017%2023:30:46%20GMT	http://codepixar.com/educare/php/fonts/roboto/Roboto-Regular.eot?	C:/Mes%20Sites%20Web/MAJDI%20WEB%20UNIVERSITY/codepixar.com/educare/php/fonts/roboto/Roboto-Regulard41d.eot	(from http://codepixar.com/educare/php/css/materialize.css)
00:30:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Nov%202017%2023:30:47%20GMT	http://codepixar.com/educare/php/fonts/roboto/Roboto-Regular.woff2	C:/Mes%20Sites%20Web/MAJDI%20WEB%20UNIVERSITY/codepixar.com/educare/php/fonts/roboto/Roboto-Regular.woff2	(from http://codepixar.com/educare/php/css/materialize.css)
00:30:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Nov%202017%2023:30:48%20GMT	http://codepixar.com/educare/php/fonts/roboto/Roboto-Regular.woff	C:/Mes%20Sites%20Web/MAJDI%20WEB%20UNIVERSITY/codepixar.com/educare/php/fonts/roboto/Roboto-Regular.woff	(from http://codepixar.com/educare/php/css/materialize.css)
00:30:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Nov%202017%2023:30:48%20GMT	http://codepixar.com/educare/php/fonts/roboto/Roboto-Regular.ttf	C:/Mes%20Sites%20Web/MAJDI%20WEB%20UNIVERSITY/codepixar.com/educare/php/fonts/roboto/Roboto-Regular.ttf	(from http://codepixar.com/educare/php/css/materialize.css)
00:30:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Nov%202017%2023:30:49%20GMT	http://codepixar.com/educare/php/fonts/roboto/Roboto-Medium.eot	C:/Mes%20Sites%20Web/MAJDI%20WEB%20UNIVERSITY/codepixar.com/educare/php/fonts/roboto/Roboto-Medium.eot	(from http://codepixar.com/educare/php/css/materialize.css)
00:30:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Nov%202017%2023:30:50%20GMT	http://codepixar.com/educare/php/fonts/roboto/Roboto-Medium.eot?	C:/Mes%20Sites%20Web/MAJDI%20WEB%20UNIVERSITY/codepixar.com/educare/php/fonts/roboto/Roboto-Mediumd41d.eot	(from http://codepixar.com/educare/php/css/materialize.css)
00:30:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Nov%202017%2023:30:52%20GMT	http://codepixar.com/educare/php/fonts/roboto/Roboto-Medium.woff2	C:/Mes%20Sites%20Web/MAJDI%20WEB%20UNIVERSITY/codepixar.com/educare/php/fonts/roboto/Roboto-Medium.woff2	(from http://codepixar.com/educare/php/css/materialize.css)
00:30:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Nov%202017%2023:30:53%20GMT	http://codepixar.com/educare/php/fonts/roboto/Roboto-Medium.woff	C:/Mes%20Sites%20Web/MAJDI%20WEB%20UNIVERSITY/codepixar.com/educare/php/fonts/roboto/Roboto-Medium.woff	(from http://codepixar.com/educare/php/css/materialize.css)
00:30:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Nov%202017%2023:30:53%20GMT	http://codepixar.com/educare/php/fonts/roboto/Roboto-Medium.ttf	C:/Mes%20Sites%20Web/MAJDI%20WEB%20UNIVERSITY/codepixar.com/educare/php/fonts/roboto/Roboto-Medium.ttf	(from http://codepixar.com/educare/php/css/materialize.css)
00:30:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Nov%202017%2023:30:54%20GMT	http://codepixar.com/educare/php/fonts/roboto/Roboto-Bold.eot	C:/Mes%20Sites%20Web/MAJDI%20WEB%20UNIVERSITY/codepixar.com/educare/php/fonts/roboto/Roboto-Bold.eot	(from http://codepixar.com/educare/php/css/materialize.css)
00:31:01	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Nov%202017%2023:30:55%20GMT	http://codepixar.com/educare/php/fonts/roboto/Roboto-Bold.eot?	C:/Mes%20Sites%20Web/MAJDI%20WEB%20UNIVERSITY/codepixar.com/educare/php/fonts/roboto/Roboto-Boldd41d.eot	(from http://codepixar.com/educare/php/css/materialize.css)
00:31:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Nov%202017%2023:30:56%20GMT	http://codepixar.com/educare/php/fonts/roboto/Roboto-Bold.woff2	C:/Mes%20Sites%20Web/MAJDI%20WEB%20UNIVERSITY/codepixar.com/educare/php/fonts/roboto/Roboto-Bold.woff2	(from http://codepixar.com/educare/php/css/materialize.css)
00:31:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Nov%202017%2023:30:57%20GMT	http://codepixar.com/educare/php/fonts/roboto/Roboto-Bold.woff	C:/Mes%20Sites%20Web/MAJDI%20WEB%20UNIVERSITY/codepixar.com/educare/php/fonts/roboto/Roboto-Bold.woff	(from http://codepixar.com/educare/php/css/materialize.css)
00:31:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Nov%202017%2023:30:58%20GMT	http://codepixar.com/educare/php/fonts/roboto/Roboto-Bold.ttf	C:/Mes%20Sites%20Web/MAJDI%20WEB%20UNIVERSITY/codepixar.com/educare/php/fonts/roboto/Roboto-Bold.ttf	(from http://codepixar.com/educare/php/css/materialize.css)
00:31:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Nov%202017%2023:30:58%20GMT	http://codepixar.com/educare/php/css/owl.video.play.png	C:/Mes%20Sites%20Web/MAJDI%20WEB%20UNIVERSITY/codepixar.com/educare/php/css/owl.video.play.png	(from http://codepixar.com/educare/php/css/owl.carousel.css)
00:31:05	19923/19923	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Nov%202017%2023:31:00%20GMT	http://www.codepixar.com/educare/php/css/owl.video.play.png	C:/Mes%20Sites%20Web/MAJDI%20WEB%20UNIVERSITY/www.codepixar.com/educare/php/css/owl.video.play.78.delayed	(from http://codepixar.com/educare/php/css/owl.carousel.css)
00:31:08	32694/32694	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2027%20Jan%202014%2017:09:30%20GMT	http://codepixar.com/educare/php/fonts/et-line/et-line.eot	C:/Mes%20Sites%20Web/MAJDI%20WEB%20UNIVERSITY/codepixar.com/educare/php/fonts/et-line/et-line.eot	(from http://codepixar.com/educare/php/css/et-line.css)
00:31:12	175537/175537	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2027%20Jan%202014%2017:09:30%20GMT	http://codepixar.com/educare/php/fonts/et-line/et-line.svg	C:/Mes%20Sites%20Web/MAJDI%20WEB%20UNIVERSITY/codepixar.com/educare/php/fonts/et-line/et-line.svg	(from http://codepixar.com/educare/php/css/et-line.css)
00:31:14	32694/32694	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2027%20Jan%202014%2017:09:30%20GMT	http://codepixar.com/educare/php/fonts/et-line/et-line.eot?	C:/Mes%20Sites%20Web/MAJDI%20WEB%20UNIVERSITY/codepixar.com/educare/php/fonts/et-line/et-lined41d.eot	(from http://codepixar.com/educare/php/css/et-line.css)
00:31:14	32536/32536	---M--	200	added ('OK')	font/ttf	date:Mon,%2027%20Jan%202014%2017:09:30%20GMT	http://codepixar.com/educare/php/fonts/et-line/et-line.ttf	C:/Mes%20Sites%20Web/MAJDI%20WEB%20UNIVERSITY/codepixar.com/educare/php/fonts/et-line/et-line.ttf	(from http://codepixar.com/educare/php/css/et-line.css)
00:31:15	55220/55220	---M--	200	added ('OK')	font/woff	date:Mon,%2027%20Jan%202014%2017:09:30%20GMT	http://codepixar.com/educare/php/fonts/et-line/et-line.woff	C:/Mes%20Sites%20Web/MAJDI%20WEB%20UNIVERSITY/codepixar.com/educare/php/fonts/et-line/et-line.woff	(from http://codepixar.com/educare/php/css/et-line.css)
00:31:15	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2020%20Feb%202017%2004:40:46%20GMT	http://codepixar.com/educare/php/fonts/glyphicons-halflings-regular.eot	C:/Mes%20Sites%20Web/MAJDI%20WEB%20UNIVERSITY/codepixar.com/educare/php/fonts/glyphicons-halflings-regular.eot	(from http://codepixar.com/educare/php/css/bootstrap.min.css)
00:31:18	18028/18028	---M--	200	added ('OK')	font/woff2	date:Mon,%2020%20Feb%202017%2004:40:46%20GMT	http://codepixar.com/educare/php/fonts/glyphicons-halflings-regular.woff2	C:/Mes%20Sites%20Web/MAJDI%20WEB%20UNIVERSITY/codepixar.com/educare/php/fonts/glyphicons-halflings-regular.woff2	(from http://codepixar.com/educare/php/css/bootstrap.min.css)
00:31:18	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2020%20Feb%202017%2004:40:46%20GMT	http://codepixar.com/educare/php/fonts/glyphicons-halflings-regular.eot?	C:/Mes%20Sites%20Web/MAJDI%20WEB%20UNIVERSITY/codepixar.com/educare/php/fonts/glyphicons-halflings-regulard41d.eot	(from http://codepixar.com/educare/php/css/bootstrap.min.css)
00:31:19	23424/23424	---M--	200	added ('OK')	font/woff	date:Mon,%2020%20Feb%202017%2004:40:46%20GMT	http://codepixar.com/educare/php/fonts/glyphicons-halflings-regular.woff	C:/Mes%20Sites%20Web/MAJDI%20WEB%20UNIVERSITY/codepixar.com/educare/php/fonts/glyphicons-halflings-regular.woff	(from http://codepixar.com/educare/php/css/bootstrap.min.css)
00:31:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Nov%202017%2023:31:16%20GMT	http://codepixar.com/educare/php/fonts/Flaticon.eot	C:/Mes%20Sites%20Web/MAJDI%20WEB%20UNIVERSITY/codepixar.com/educare/php/fonts/Flaticon.82.delayed	(from http://codepixar.com/educare/php/css/flaticon.css)
00:31:23	109025/109025	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2020%20Feb%202017%2004:40:46%20GMT	http://codepixar.com/educare/php/fonts/glyphicons-halflings-regular.svg	C:/Mes%20Sites%20Web/MAJDI%20WEB%20UNIVERSITY/codepixar.com/educare/php/fonts/glyphicons-halflings-regular.svg	(from http://codepixar.com/educare/php/css/bootstrap.min.css)
00:31:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Nov%202017%2023:31:17%20GMT	http://codepixar.com/educare/php/fonts/Flaticon.eot?	C:/Mes%20Sites%20Web/MAJDI%20WEB%20UNIVERSITY/codepixar.com/educare/php/fonts/Flaticond41d.eot	(from http://codepixar.com/educare/php/css/flaticon.css)
00:31:27	12920/12920	---M--	200	added ('OK')	font/woff	date:Wed,%2022%20Jun%202016%2009:31:08%20GMT	http://codepixar.com/educare/php/fonts/Flaticon.woff	C:/Mes%20Sites%20Web/MAJDI%20WEB%20UNIVERSITY/codepixar.com/educare/php/fonts/Flaticon.woff	(from http://codepixar.com/educare/php/css/flaticon.css)
00:31:29	45404/45404	---M--	200	added ('OK')	font/ttf	date:Mon,%2020%20Feb%202017%2004:40:46%20GMT	http://codepixar.com/educare/php/fonts/glyphicons-halflings-regular.ttf	C:/Mes%20Sites%20Web/MAJDI%20WEB%20UNIVERSITY/codepixar.com/educare/php/fonts/glyphicons-halflings-regular.ttf	(from http://codepixar.com/educare/php/css/bootstrap.min.css)
00:31:29	20936/20936	---M--	200	added ('OK')	font/ttf	date:Wed,%2022%20Jun%202016%2009:31:08%20GMT	http://codepixar.com/educare/php/fonts/Flaticon.ttf	C:/Mes%20Sites%20Web/MAJDI%20WEB%20UNIVERSITY/codepixar.com/educare/php/fonts/Flaticon.ttf	(from http://codepixar.com/educare/php/css/flaticon.css)
00:31:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Nov%202017%2023:31:23%20GMT	http://codepixar.com/educare/php/css/Flaticon.svg	C:/Mes%20Sites%20Web/MAJDI%20WEB%20UNIVERSITY/codepixar.com/educare/php/css/Flaticon.svg	(from http://codepixar.com/educare/php/css/flaticon.css)
00:31:33	136015/136015	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2022%20Jun%202016%2009:31:08%20GMT	http://codepixar.com/educare/php/fonts/Flaticon.svg	C:/Mes%20Sites%20Web/MAJDI%20WEB%20UNIVERSITY/codepixar.com/educare/php/fonts/Flaticon.svg	(from http://codepixar.com/educare/php/css/flaticon.css)
00:31:39	3821/3821	---M--	200	added ('OK')	image/png	date:Sun,%2005%20Nov%202017%2014:01:24%20GMT	http://codepixar.com/educare/php/img/slider/content-bg.png	C:/Mes%20Sites%20Web/MAJDI%20WEB%20UNIVERSITY/codepixar.com/educare/php/img/slider/content-bg.png	(from http://codepixar.com/educare/php/css/main.css)
00:31:46	70882/70882	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Nov%202017%2014:01:21%20GMT	http://codepixar.com/educare/php/img/slider/static-banner.jpg	C:/Mes%20Sites%20Web/MAJDI%20WEB%20UNIVERSITY/codepixar.com/educare/php/img/slider/static-banner.jpg	(from http://codepixar.com/educare/php/css/main.css)
00:31:52	58990/58990	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Nov%202017%2014:00:28%20GMT	http://codepixar.com/educare/php/img//chairman/chairman-bg.jpg	C:/Mes%20Sites%20Web/MAJDI%20WEB%20UNIVERSITY/codepixar.com/educare/php/img/chairman/chairman-bg.jpg	(from http://codepixar.com/educare/php/css/main.css)
00:31:53	60385/60385	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Nov%202017%2014:00:37%20GMT	http://codepixar.com/educare/php/img/cta/3.jpg	C:/Mes%20Sites%20Web/MAJDI%20WEB%20UNIVERSITY/codepixar.com/educare/php/img/cta/3.jpg	(from http://codepixar.com/educare/php/css/main.css)
00:31:57	82337/82337	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Nov%202017%2014:00:37%20GMT	http://codepixar.com/educare/php/img/cta/2.jpg	C:/Mes%20Sites%20Web/MAJDI%20WEB%20UNIVERSITY/codepixar.com/educare/php/img/cta/2.jpg	(from http://codepixar.com/educare/php/css/main.css)
00:32:00	14918/14918	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Nov%202017%2014:01:44%20GMT	http://codepixar.com/educare/php/img/blog/3.jpg	C:/Mes%20Sites%20Web/MAJDI%20WEB%20UNIVERSITY/codepixar.com/educare/php/img/blog/3.jpg	(from http://codepixar.com/educare/php/css/main.css)
00:32:03	14341/14341	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Nov%202017%2014:01:38%20GMT	http://codepixar.com/educare/php/img/blog/4.jpg	C:/Mes%20Sites%20Web/MAJDI%20WEB%20UNIVERSITY/codepixar.com/educare/php/img/blog/4.jpg	(from http://codepixar.com/educare/php/css/main.css)
00:32:06	14652/14652	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Nov%202017%2014:01:41%20GMT	http://codepixar.com/educare/php/img/blog/c2.jpg	C:/Mes%20Sites%20Web/MAJDI%20WEB%20UNIVERSITY/codepixar.com/educare/php/img/blog/c2.jpg	(from http://codepixar.com/educare/php/css/main.css)
00:32:09	177072/177072	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Nov%202017%2014:00:40%20GMT	http://codepixar.com/educare/php/img/cta/1.jpg	C:/Mes%20Sites%20Web/MAJDI%20WEB%20UNIVERSITY/codepixar.com/educare/php/img/cta/1.jpg	(from http://codepixar.com/educare/php/css/main.css)
00:32:10	96896/96896	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Nov%202017%2014:00:32%20GMT	http://codepixar.com/educare/php/img/cta/4.jpg	C:/Mes%20Sites%20Web/MAJDI%20WEB%20UNIVERSITY/codepixar.com/educare/php/img/cta/4.jpg	(from http://codepixar.com/educare/php/css/main.css)
00:32:12	19684/19684	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Nov%202017%2013:59:58%20GMT	http://codepixar.com/educare/php/img/contact/1.jpg	C:/Mes%20Sites%20Web/MAJDI%20WEB%20UNIVERSITY/codepixar.com/educare/php/img/contact/1.jpg	(from http://codepixar.com/educare/php/css/main.css)
00:32:12	110185/110185	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Nov%202017%2014:00:35%20GMT	http://codepixar.com/educare/php/img/cta/5.jpg	C:/Mes%20Sites%20Web/MAJDI%20WEB%20UNIVERSITY/codepixar.com/educare/php/img/cta/5.jpg	(from http://codepixar.com/educare/php/css/main.css)
00:32:26	377242/377242	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Nov%202017%2014:02:05%20GMT	http://codepixar.com/educare/php/img/extra/register-bg.jpg	C:/Mes%20Sites%20Web/MAJDI%20WEB%20UNIVERSITY/codepixar.com/educare/php/img/extra/register-bg.jpg	(from http://codepixar.com/educare/php/css/main.css)
00:32:32	1440/1440	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Nov%202017%2014:01:25%20GMT	http://codepixar.com/educare/php/img/slider/d1.jpg	C:/Mes%20Sites%20Web/MAJDI%20WEB%20UNIVERSITY/codepixar.com/educare/php/img/slider/d1.jpg	(from http://codepixar.com/educare/php/css/main.css)
00:32:34	1443/1443	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Nov%202017%2014:01:26%20GMT	http://codepixar.com/educare/php/img/slider/d2.jpg	C:/Mes%20Sites%20Web/MAJDI%20WEB%20UNIVERSITY/codepixar.com/educare/php/img/slider/d2.jpg	(from http://codepixar.com/educare/php/css/main.css)
00:32:35	1431/1431	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Nov%202017%2014:01:25%20GMT	http://codepixar.com/educare/php/img/slider/d3.jpg	C:/Mes%20Sites%20Web/MAJDI%20WEB%20UNIVERSITY/codepixar.com/educare/php/img/slider/d3.jpg	(from http://codepixar.com/educare/php/css/main.css)
00:32:37	10682/10682	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2005%20Nov%202017%2014:02:40%20GMT	http://codepixar.com/educare/php/img/vector/cooking1.svg	C:/Mes%20Sites%20Web/MAJDI%20WEB%20UNIVERSITY/codepixar.com/educare/php/img/vector/cooking1.svg	(from http://codepixar.com/educare/php/css/main.css)
00:32:38	8668/8668	---M--	200	added ('OK')	image/png	date:Sun,%2005%20Nov%202017%2014:02:45%20GMT	http://codepixar.com/educare/php/img/vector/driving1.png	C:/Mes%20Sites%20Web/MAJDI%20WEB%20UNIVERSITY/codepixar.com/educare/php/img/vector/driving1.png	(from http://codepixar.com/educare/php/css/main.css)
00:32:39	7376/7376	---M--	200	added ('OK')	image/png	date:Sun,%2005%20Nov%202017%2014:02:45%20GMT	http://codepixar.com/educare/php/img/vector/design3.png	C:/Mes%20Sites%20Web/MAJDI%20WEB%20UNIVERSITY/codepixar.com/educare/php/img/vector/design3.png	(from http://codepixar.com/educare/php/css/main.css)
